j1k-0195|"巧緻な手法で寸借詐欺を繰り返す性<br>懲りもない鬱<span class=""wrong-kanji"">藤</span>しい人物に過ぎない"|"藤<span class=""rightarrow"">⇒</span>陶"|鬱陶しい|"<span class=""boldtype highlight"">鬱陶しい</span><br>　心が塞いで晴れ晴れしない。煩わしい。<br>（英）<span lang=""en-US"">depressing; gloomy; vexing</span><br><span class=""boldtype"">藤</span><br>　マメ科の蔓性落葉低木。<br>（英）<span lang=""en-US"">Japanese wisteria</span><br>（学）<span lang=la><em>Wisteria floribunda</em></span><br>"|"<!-- Kanji: 藤 -->
<div class=""css-table kanji-jisho jisho-joyo"">
    <div class=""css-row"">
        <div class=""css-header""><div class=""table-kanji"">藤</div></div>
    </div>
    <div class=""css-row on-readings len-two"">
        <div class=""css-cell used-reading"" align=""center""><div class=""table-reading"">トウ</div></div>
    </div>
    <div class=""css-row kun-readings len-two"">
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">ふじ</div></div>
    </div>
</div>
<!-- Kanji: 陶 -->
<div class=""css-table kanji-jisho jisho-joyo"">
    <div class=""css-row"">
        <div class=""css-header""><div class=""table-kanji"">陶</div></div>
    </div>
    <div class=""css-row on-readings len-three"">
        <div style=""flex: 1 1 10em; padding-left: 0px"" class=""css-cell used-reading"" align=""center""><div class=""table-reading"">　トウ</div></div>
        <div style=""flex: 1 1 10em; padding-left: 0px"" class=""css-cell"" align=""center""><div class=""table-reading"">△ヨウ</div></div>
    </div>
    <div class=""css-row kun-readings"">
        <div style=""flex: 1 1 10em;"" class=""on-equals-kun css-cell"" align=""center""><div class=""table-reading"">△すえ</div></div>
        <div style=""flex: 1 1 10em; padding-left: 0px"" class=""css-cell"" align=""center""><div class=""table-reading""></div></div>
    </div>
</div>
"|1
j1k-0107|"ご<span class=""wrong-kanji"">好</span>配を賜り、衷心より崇敬の念を<br>抱くとともに、大慶至極に存じます"|"好<span class=""rightarrow"">⇒</span>高"|高配|"<span class=""boldtype highlight"">高配</span><br>　相手の心配りを敬っていう語。<br>（英）<span lang=""en-US"">good offices; kindness</span><br><span class=""boldtype"">好配</span><br>　よい配偶者。よい連れ合い。<br>（英）<span lang=""en-US"">good spouse</span><br>"|"<!-- Kanji: 好 -->
<div class=""css-table kanji-jisho jisho-joyo"">
    <div class=""css-row"">
        <div class=""css-header""><div class=""table-kanji"">好</div></div>
    </div>
    <div class=""css-row on-readings len-two"">
        <div class=""css-cell used-reading"" align=""center""><div class=""table-reading"">コウ</div></div>
    </div>
    <div class=""css-row kun-readings"">
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">　この<span class=""graycolor"">む</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">　す<span class=""graycolor"">く</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">△よ<span class=""graycolor"">い</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">△よしみ</div></div>
    </div>
</div>
<!-- Kanji: 高 -->
<div class=""css-table kanji-jisho jisho-joyo"">
    <div class=""css-row"">
        <div class=""css-header""><div class=""table-kanji"">高</div></div>
    </div>
    <div class=""css-row on-readings len-two"">
        <div class=""css-cell used-reading"" align=""center""><div class=""table-reading"">コウ</div></div>
    </div>
    <div class=""css-row kun-readings"">
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">たか<span class=""graycolor"">い</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">たか</div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">たか<span class=""graycolor"">まる</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">たか<span class=""graycolor"">める</span></div></div>
    </div>
</div>
"|1
j1k-0133|"ご高配を賜り、<span class=""wrong-kanji"">忠</span>心より崇敬の念を<br>抱くとともに、大慶至極に存じます"|"忠<span class=""rightarrow"">⇒</span>衷"|衷心|"<span class=""boldtype highlight"">衷心</span><br>　心の中。心の底。<br>（英）<span lang=""en-US"">the bottom of one's heart</span><br><span class=""boldtype"">忠心</span><br>　主君や国家に対して、忠を尽くす心。忠義の心。<br>（英）<span lang=""en-US"">loyalty; allegience</span><br>"|"<!-- Kanji: 忠 -->
<div class=""css-table kanji-jisho jisho-joyo"">
    <div class=""css-row"">
        <div class=""css-header""><div class=""table-kanji"">忠</div></div>
    </div>
    <div class=""css-row on-readings len-three"">
        <div class=""css-cell used-reading"" align=""center""><div class=""table-reading"">チュウ</div></div>
    </div>
    <div class=""css-row kun-readings"">
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">△まごころ</div></div>
    </div>
</div>
<!-- Kanji: 衷 -->
<div class=""css-table kanji-jisho jisho-joyo"">
    <div class=""css-row"">
        <div class=""css-header""><div class=""table-kanji"">衷</div></div>
    </div>
    <div class=""css-row on-readings len-three"">
        <div class=""css-cell used-reading"" align=""center""><div class=""table-reading"">チュウ</div></div>
    </div>
    <div class=""css-row kun-readings"">
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">△うち</div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">△こころ</div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">△まこと</div></div>
    </div>
</div>
"|1
j1k-0196|"ご高配を賜り、衷心より<span class=""wrong-kanji"">数</span>敬の念を<br>抱くとともに、大慶至極に存じます"|"数<span class=""rightarrow"">⇒</span>崇"|崇敬|"<span class=""boldtype"">崇敬</span><br>　<ruby><span class=""kun-mnemonic"">崇</span><rt><span class=""kun-rt"">あが</span></rt></ruby>め<ruby><span>敬</span><rt><span>うやま</span></rt></ruby>うこと。心から尊敬すること。<br>（英）<span lang=""en-US"">reverence</span><br>"|"<!-- Kanji: 数 -->
<div class=""css-table kanji-jisho jisho-joyo"">
    <div class=""css-row"">
        <div class=""css-header""><div class=""table-kanji"">数</div></div>
    </div>
    <div class=""css-row on-readings len-three"">
        <div class=""css-cell used-reading"" align=""center""><div class=""table-reading"">　スウ</div></div>
        <div class=""css-cell"" align=""center""><div class=""table-reading"">　ス</div></div>
        <div class=""css-cell"" align=""center""><div class=""table-reading"">△サク</div></div>
        <div class=""css-cell"" align=""center""><div class=""table-reading"">△シュ</div></div>
        <div class=""css-cell"" align=""center""><div class=""table-reading"">△ソク</div></div>
    </div>
    <div class=""css-row kun-readings"">
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">　かず</div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">　かぞ<span class=""graycolor"">える</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">△しばしば</div></div>
    </div>
</div>
<!-- Kanji: 崇 -->
<div class=""css-table kanji-jisho jisho-joyo"">
    <div class=""css-row"">
        <div class=""css-header""><div class=""table-kanji"">崇</div></div>
    </div>
    <div class=""css-row on-readings"">
        <div class=""css-cell used-reading"" align=""center""><div class=""table-reading"">　スウ</div></div>
        <div class=""css-cell"" align=""center""><div class=""table-reading"">▲シュウ</div></div>
    </div>
    <div class=""css-row kun-readings"">
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">△たか<span class=""graycolor"">い</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">△たっと<span class=""graycolor"">ぶ</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">△とうと<span class=""graycolor"">ぶ</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">△あが<span class=""graycolor"">める</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">△お<span class=""graycolor"">わる</span></div></div>
    </div>
</div>
"|1
j1k-0121|"ご高配を賜り、衷心より崇敬の念を<br>抱くとともに、大<span class=""wrong-kanji"">啓</span>至極に存じます"|"啓<span class=""rightarrow"">⇒</span>慶"|大慶|"<span class=""boldtype"">大慶至極</span><br>　この上なく、めでたく喜ばしいこと。<br>（英）<span lang=""en-US"">immense happiness</span><br><span class=""boldtype highlight"">大慶</span><br>　非常にめでたく喜ばしいこと。<br>（英）<span lang=""en-US"">great joy</span><br><span class=""boldtype"">至極</span><br>　<ruby><span>極</span><rt><span>きわ</span></rt></ruby>みに<ruby><span>至</span><rt><span>いた</span></rt></ruby>ること。この上ないこと。最上。<br>（英）<span lang=""en-US"">very; utmost</span><br>"|"<!-- Kanji: 啓 -->
<div class=""css-table kanji-jisho jisho-joyo"">
    <div class=""css-row"">
        <div class=""css-header""><div class=""table-kanji"">啓</div></div>
    </div>
    <div class=""css-row on-readings len-two"">
        <div class=""css-cell used-reading"" align=""center""><div class=""table-reading"">ケイ</div></div>
    </div>
    <div class=""css-row kun-readings"">
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">△ひら<span class=""graycolor"">く</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">△もう<span class=""graycolor"">す</span></div></div>
    </div>
</div>
<!-- Kanji: 慶 -->
<div class=""css-table kanji-jisho jisho-joyo"">
    <div class=""css-row"">
        <div class=""css-header""><div class=""table-kanji"">慶</div></div>
    </div>
    <div class=""css-row on-readings"">
        <div class=""css-cell used-reading"" align=""center""><div class=""table-reading"">　ケイ</div></div>
        <div class=""css-cell"" align=""center""><div class=""table-reading"">△キョウ</div></div>
    </div>
    <div class=""css-row kun-readings"">
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">△よろこ<span class=""graycolor"">ぶ</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">△よ<span class=""graycolor"">い</span></div></div>
    </div>
</div>
"|1
j1k-0134|"天皇の<span class=""wrong-kanji"">英</span>覧を賜わり、威信と貫禄を<br>もってその大事な職務を任じられた"|"英<span class=""rightarrow"">⇒</span>叡"|叡覧|"<span class=""boldtype"">叡覧</span><br>　天子・天皇が御覧になること。天覧。<br>（英）<span lang=""en-US"">inspection by the emperor</span><br>"|"<!-- Kanji: 英 -->
<div class=""css-table kanji-jisho jisho-joyo"">
    <div class=""css-row"">
        <div class=""css-header""><div class=""table-kanji"">英</div></div>
    </div>
    <div class=""css-row on-readings len-two"">
        <div class=""css-cell used-reading"" align=""center""><div class=""table-reading"">エイ</div></div>
    </div>
    <div class=""css-row kun-readings"">
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">△はなぶさ</div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">△はな</div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">△ひい<span class=""graycolor"">でる</span></div></div>
    </div>
</div>
<!-- Kanji: 叡 -->
<div class=""css-table kanji-jisho jisho-j1k"">
    <div class=""css-row"">
        <div class=""css-header""><div class=""table-kanji"">叡</div></div>
    </div>
    <div class=""css-row on-readings len-two"">
        <div class=""css-cell used-reading"" align=""center""><div class=""table-reading"">エイ</div></div>
    </div>
    <div class=""css-row kun-readings"">
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">かしこ<span class=""graycolor"">い</span></div></div>
    </div>
</div>
"|1
j1k-0037|"天皇の叡覧を賜わり、威<span class=""wrong-kanji"">進</span>と貫禄を<br>もってその大事な職務を任じられた"|"進<span class=""rightarrow"">⇒</span>信"|威信|"<span class=""boldtype"">威信</span><br>　威厳と信望。威光と信用。<br>（英）<span lang=""en-US"">dignity; prestige</span><br>"|"<!-- Kanji: 進 -->
<div class=""css-table kanji-jisho jisho-joyo"">
    <div class=""css-row"">
        <div class=""css-header""><div class=""table-kanji"">進</div></div>
    </div>
    <div class=""css-row on-readings len-two"">
        <div class=""css-cell used-reading"" align=""center""><div class=""table-reading"">シン</div></div>
    </div>
    <div class=""css-row kun-readings"">
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">すす<span class=""graycolor"">む</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">すす<span class=""graycolor"">める</span></div></div>
    </div>
</div>
<!-- Kanji: 信 -->
<div class=""css-table kanji-jisho jisho-joyo"">
    <div class=""css-row"">
        <div class=""css-header""><div class=""table-kanji"">信</div></div>
    </div>
    <div class=""css-row on-readings len-two"">
        <div class=""css-cell used-reading"" align=""center""><div class=""table-reading"">シン</div></div>
    </div>
    <div class=""css-row kun-readings"">
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">△まこと</div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">△たよ<span class=""graycolor"">り</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">△まか<span class=""graycolor"">せる</span></div></div>
    </div>
</div>
"|1
j1k-0010|"天皇の叡覧を賜わり、威信と<span class=""wrong-kanji"">勘</span>禄を<br>もってその大事な職務を任じられた"|"勘<span class=""rightarrow"">⇒</span>貫"|貫禄|"<span class=""boldtype"">貫禄</span><br>　身に備わった風格や威厳。<br>（英）<span lang=""en-US"">importance; eminence; dignity</span><br>（<span lang=""en-US"">Originally used in reference to the pay that a samurai received, which by extension signalled their importance.</span>）<br>"|"<!-- Kanji: 勘 -->
<div class=""css-table kanji-jisho jisho-joyo"">
    <div class=""css-row"">
        <div class=""css-header""><div class=""table-kanji"">勘</div></div>
    </div>
    <div class=""css-row on-readings len-two"">
        <div class=""css-cell used-reading"" align=""center""><div class=""table-reading"">カン</div></div>
    </div>
    <div class=""css-row kun-readings"">
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">△かんが<span class=""graycolor"">える</span></div></div>
    </div>
</div>
<!-- Kanji: 貫 -->
<div class=""css-table kanji-jisho jisho-joyo"">
    <div class=""css-row"">
        <div class=""css-header""><div class=""table-kanji"">貫</div></div>
    </div>
    <div class=""css-row on-readings len-three"">
        <div class=""css-cell used-reading"" align=""center""><div class=""table-reading"">　カン</div></div>
        <div class=""css-cell"" align=""center""><div class=""table-reading"">△ワン</div></div>
    </div>
    <div class=""css-row kun-readings"">
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">　つらぬ<span class=""graycolor"">く</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">△ひ<span class=""graycolor"">く</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">▲ぬき</div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">▲ぬ<span class=""graycolor"">く</span></div></div>
    </div>
</div>
"|2
j1k-0045|"天皇の叡覧を賜わり、威信と貫禄を<br>もってその大事な職務を<span class=""wrong-kanji"">認</span>じられた"|"認<span class=""rightarrow"">⇒</span>任"|任ずる|"<span class=""boldtype"">任ずる</span><br>　官職や役目に就かせる。まかせる。<br>（英）<span lang=""en-US"">to appoint; to nominate</span><br>"|"<!-- Kanji: 認 -->
<div class=""css-table kanji-jisho jisho-joyo"">
    <div class=""css-row"">
        <div class=""css-header""><div class=""table-kanji"">認</div></div>
    </div>
    <div class=""css-row on-readings len-three"">
        <div class=""css-cell used-reading"" align=""center""><div class=""table-reading"">　ニン</div></div>
        <div class=""css-cell"" align=""center""><div class=""table-reading"">△ジン</div></div>
    </div>
    <div class=""css-row kun-readings"">
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">　みと<span class=""graycolor"">める</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">△したた<span class=""graycolor"">める</span></div></div>
    </div>
</div>
<!-- Kanji: 任 -->
<div class=""css-table kanji-jisho jisho-joyo"">
    <div class=""css-row"">
        <div class=""css-header""><div class=""table-kanji"">任</div></div>
    </div>
    <div class=""css-row on-readings len-three"">
        <div class=""css-cell used-reading"" align=""center""><div class=""table-reading"">　ニン</div></div>
        <div class=""css-cell"" align=""center""><div class=""table-reading"">△ジン</div></div>
    </div>
    <div class=""css-row kun-readings"">
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">まか<span class=""graycolor"">せる</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">まか<span class=""graycolor"">す</span></div></div>
    </div>
</div>
"|1
j1k-0146|"<span class=""wrong-kanji"">積</span>儒は汗牛充棟の書物を上梓して、<br>その知識の深さに人々を驚倒させた"|"積<span class=""rightarrow"">⇒</span>碩"|碩儒|"<span class=""boldtype"">碩儒</span><br>　大学者。碩学。<br>（英）<span lang=""en-US"">great Confucian scholar</span><br>"|"<!-- Kanji: 積 -->
<div class=""css-table kanji-jisho jisho-joyo"">
    <div class=""css-row"">
        <div class=""css-header""><div class=""table-kanji"">積</div></div>
    </div>
    <div class=""css-row on-readings"">
        <div style=""flex: 1 1 10em; padding-left: 0px"" class=""css-cell used-reading"" align=""center""><div class=""table-reading"">　セキ</div></div>
        <div style=""flex: 1 1 10em; padding-left: 0px"" class=""css-cell"" align=""center""><div class=""table-reading"">△シャク</div></div>
        <div style=""flex: 1 1 10em; padding-left: 0px"" class=""css-cell"" align=""center""><div class=""table-reading"">△シ</div></div>
    </div>
    <div class=""css-row kun-readings"">
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">　つ<span class=""graycolor"">む</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">　つ<span class=""graycolor"">もる</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""on-equals-kun css-cell"" align=""center""><div class=""table-reading"">△たくわ<span class=""graycolor"">える</span></div></div>
    </div>
</div>
<!-- Kanji: 碩 -->
<div class=""css-table kanji-jisho jisho-j1k"">
    <div class=""css-row"">
        <div class=""css-header""><div class=""table-kanji"">碩</div></div>
    </div>
    <div class=""css-row on-readings len-two"">
        <div class=""css-cell used-reading"" align=""center""><div class=""table-reading"">セキ</div></div>
    </div>
    <div class=""css-row kun-readings"">
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">おお<span class=""graycolor"">きい</span></div></div>
    </div>
</div>
"|1
j1k-0139|"碩儒は汗牛充<span class=""wrong-kanji"">到</span>の書物を上梓して、<br>その知識の深さに人々を驚倒させた"|"到<span class=""rightarrow"">⇒</span>棟"|汗牛充棟|"<span class=""boldtype highlight"">汗牛充棟</span><br>　大量の蔵書のたとえ。<br>（英）<span lang=""en-US"">a mountain of books</span><br><span class=""boldtype"">汗牛</span><br>　牛車に積んで運ぶと<ruby><span>牛</span><rt><span>うし</span></rt></ruby>も<ruby><span>汗</span><rt><span>あせ</span></rt></ruby>を流すほどの重さ。<br>（英）<span lang=""en-US"">enough to make a pack-ox sweat</span><br><span class=""boldtype"">充棟</span><br>　家に積むと天井の棟木にまで届くほどの多さ。<br>（英）<span lang=""en-US"">enough to fill a house to the rafters</span><br>"|"<!-- Kanji: 到 -->
<div class=""css-table kanji-jisho jisho-joyo"">
    <div class=""css-row"">
        <div class=""css-header""><div class=""table-kanji"">到</div></div>
    </div>
    <div class=""css-row on-readings len-two"">
        <div class=""css-cell used-reading"" align=""center""><div class=""table-reading"">トウ</div></div>
    </div>
    <div class=""css-row kun-readings"">
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">△いた<span class=""graycolor"">る</span></div></div>
    </div>
</div>
<!-- Kanji: 棟 -->
<div class=""css-table kanji-jisho jisho-joyo"">
    <div class=""css-row"">
        <div class=""css-header""><div class=""table-kanji"">棟</div></div>
    </div>
    <div class=""css-row on-readings len-two"">
        <div class=""css-cell used-reading"" align=""center""><div class=""table-reading"">トウ</div></div>
    </div>
    <div class=""css-row kun-readings"">
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">　むね</div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">　むな</div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">△かしら</div></div>
    </div>
</div>
"|1
j1k-0154|"碩儒は汗牛充棟の書物を上<span class=""wrong-kanji"">紙</span>して、<br>その知識の深さに人々を驚倒させた"|"紙<span class=""rightarrow"">⇒</span>梓"|上梓|"<span class=""boldtype"">上梓</span><br>　書物を出版すること。刊行。<br>（英）<span lang=""en-US"">publishing</span><br>（<span lang=""en-US"">Originally used in the context of a printing press style using wooden boards.</span>）<br>"|"<!-- Kanji: 紙 -->
<div class=""css-table kanji-jisho jisho-joyo"">
    <div class=""css-row"">
        <div class=""css-header""><div class=""table-kanji"">紙</div></div>
    </div>
    <div class=""css-row on-readings len-one"">
        <div class=""css-cell used-reading"" align=""center""><div class=""table-reading"">シ</div></div>
    </div>
    <div class=""css-row kun-readings len-two"">
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">かみ</div></div>
    </div>
</div>
<!-- Kanji: 梓 -->
<div class=""css-table kanji-jisho jisho-j1k"">
    <div class=""css-row"">
        <div class=""css-header""><div class=""table-kanji"">梓</div></div>
    </div>
    <div class=""css-row on-readings len-one"">
        <div class=""css-cell used-reading"" align=""center""><div class=""table-reading"">シ</div></div>
    </div>
    <div class=""css-row kun-readings len-three"">
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">あずさ</div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">はんぎ</div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">だいく</div></div>
    </div>
</div>
"|1
j1k-0168|"碩儒は汗牛充棟の書物を上梓して、<br>その知識の深さに人々を驚<span class=""wrong-kanji"">当</span>させた"|"当<span class=""rightarrow"">⇒</span>倒"|驚倒|"<span class=""boldtype"">驚倒</span><br>　<ruby><span class=""kun-mnemonic"">倒</span><rt><span class=""kun-rt"">たお</span></rt></ruby>れてしまうほど<ruby><span>驚</span><rt><span>おどろ</span></rt></ruby>くこと。<br>（英）<span lang=""en-US"">astonishment; sensationalism</span><br>"|"<!-- Kanji: 当 -->
<div class=""css-table kanji-jisho jisho-joyo"">
    <div class=""css-row"">
        <div class=""css-header""><div class=""table-kanji"">当</div></div>
    </div>
    <div class=""css-row on-readings len-two"">
        <div class=""css-cell used-reading"" align=""center""><div class=""table-reading"">トウ</div></div>
    </div>
    <div class=""css-row kun-readings"">
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">　あ<span class=""graycolor"">たる</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">　あ<span class=""graycolor"">てる</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">△まさ<span class=""graycolor"">に</span></div></div>
    </div>
</div>
<!-- Kanji: 倒 -->
<div class=""css-table kanji-jisho jisho-joyo"">
    <div class=""css-row"">
        <div class=""css-header""><div class=""table-kanji"">倒</div></div>
    </div>
    <div class=""css-row on-readings len-two"">
        <div class=""css-cell used-reading"" align=""center""><div class=""table-reading"">トウ</div></div>
    </div>
    <div class=""css-row kun-readings"">
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">　たお<span class=""graycolor"">れる</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">　たお<span class=""graycolor"">す</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">△さかさま</div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">▲こ<span class=""graycolor"">ける</span></div></div>
    </div>
</div>
"|1
j1k-0142|"旅行の途<span class=""wrong-kanji"">時</span>、友人の家に逗留して、<br>指呼の間にある旧陸軍桟橋を訪れた"|"時<span class=""rightarrow"">⇒</span>次"|途次|"<span class=""boldtype"">途次</span><br>　途中。道すがら。<br>（英）<span lang=""en-US"">along the way</span><br>"|"<!-- Kanji: 時 -->
<div class=""css-table kanji-jisho jisho-joyo"">
    <div class=""css-row"">
        <div class=""css-header""><div class=""table-kanji"">時</div></div>
    </div>
    <div class=""css-row on-readings len-one"">
        <div class=""css-cell used-reading"" align=""center""><div class=""table-reading"">ジ</div></div>
    </div>
    <div class=""css-row kun-readings len-two"">
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">とき</div></div>
    </div>
</div>
<!-- Kanji: 次 -->
<div class=""css-table kanji-jisho jisho-joyo"">
    <div class=""css-row"">
        <div class=""css-header""><div class=""table-kanji"">次</div></div>
    </div>
    <div class=""css-row on-readings len-one"">
        <div class=""css-cell used-reading"" align=""center""><div class=""table-reading"">ジ</div></div>
        <div class=""css-cell"" align=""center""><div class=""table-reading"">シ</div></div>
    </div>
    <div class=""css-row kun-readings"">
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">　つ<span class=""graycolor"">ぐ</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">　つぎ</div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">△やど<span class=""graycolor"">る</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">△つい<span class=""graycolor"">ず</span></div></div>
    </div>
</div>
"|1
j1k-0001|"旅行の途次、友人の家に<span class=""wrong-kanji"">到</span>留して、<br>指呼の間にある旧陸軍桟橋を訪れた"|"到<span class=""rightarrow"">⇒</span>逗"|逗留|"<span class=""boldtype"">逗留</span><br>　旅先で、ある期間とどまること。<br>（英）<span lang=""en-US"">stay; sojourn</span><br>"|"<!-- Kanji: 到 -->
<div class=""css-table kanji-jisho jisho-joyo"">
    <div class=""css-row"">
        <div class=""css-header""><div class=""table-kanji"">到</div></div>
    </div>
    <div class=""css-row on-readings len-two"">
        <div class=""css-cell used-reading"" align=""center""><div class=""table-reading"">トウ</div></div>
    </div>
    <div class=""css-row kun-readings"">
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">△いた<span class=""graycolor"">る</span></div></div>
    </div>
</div>
<!-- Kanji: 逗 -->
<div class=""css-table kanji-jisho jisho-j1k"">
    <div class=""css-row"">
        <div class=""css-header""><div class=""table-kanji"">逗</div></div>
    </div>
    <div class=""css-row on-readings len-two"">
        <div class=""css-cell used-reading"" align=""center""><div class=""table-reading"">トウ</div></div>
        <div class=""css-cell"" align=""center""><div class=""table-reading"">ズ</div></div>
    </div>
    <div class=""css-row kun-readings"">
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">とど<span class=""graycolor"">まる</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">くぎ<span class=""graycolor"">り</span></div></div>
    </div>
</div>
"|2
