j1k-0152|了|了察|了解|"事情を<span class=""inline-paren-big"">(</span><span class=""inline-num-tall""> </span><span class=""inline-paren-big"">)</span>察した上で作成された。<br>全く吾人の<span class=""inline-paren-big"">(</span><span class=""inline-num-tall""> </span><span class=""inline-paren-big"">)</span>解に苦しむものだ。"|"そ&nbsp;・&nbsp;と&nbsp;・&nbsp;<span class=""rightanswer"">りょう</span>"|"<span class=""boldtype"">諒察（了察）</span><br>　相手の立場や事情などを思いやること。<br>（英）<span lang=""en-US"">consideration; taking into account</span><br><span class=""boldtype"">諒解（了解）</span><br>　承知すること。分かること。<br>（英）<span lang=""en-US"">understanding; agreement</span><br>"|"<!-- Kanji: 了 -->
<div class=""css-table kanji-jisho jisho-joyo"">
    <div class=""css-row"">
        <div class=""css-header""><div class=""table-kanji"">了</div></div>
    </div>
    <div class=""css-row on-readings len-three"">
        <div class=""css-cell used-reading"" align=""center""><div class=""table-reading"">リョウ</div></div>
    </div>
    <div class=""css-row kun-readings"">
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">△お<span class=""graycolor"">わる</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">△しま<span class=""graycolor"">う</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">△さと<span class=""graycolor"">る</span></div></div>
    </div>
</div>
"|1
j1k-0153|恋|恋着|恋慕|"故郷への<span class=""inline-paren-big"">(</span><span class=""inline-num-tall""> </span><span class=""inline-paren-big"">)</span>着は消えなかった。<br><span class=""inline-paren-big"">(</span><span class=""inline-num-tall""> </span><span class=""inline-paren-big"">)</span>慕の情を抱き始める。"|"おく&nbsp;・&nbsp;こく&nbsp;・&nbsp;<span class=""rightanswer"">れん</span>"|"<span class=""boldtype"">恋着</span><br>　深く執着すること。<br>（英）<span lang=""en-US"">love; attachment</span><br><span class=""boldtype"">恋慕</span><br>　相手を<ruby><span class=""kun-mnemonic"">恋</span><rt><span class=""kun-rt"">こ</span></rt></ruby>い<ruby><span>慕</span><rt><span>した</span></rt></ruby>うこと。<br>（英）<span lang=""en-US"">falling in love; attachment</span><br>"|"<!-- Kanji: 恋 -->
<div class=""css-table kanji-jisho jisho-joyo"">
    <div class=""css-row"">
        <div class=""css-header""><div class=""table-kanji"">恋</div></div>
    </div>
    <div class=""css-row on-readings len-two"">
        <div class=""css-cell used-reading"" align=""center""><div class=""table-reading"">レン</div></div>
    </div>
    <div class=""css-row kun-readings"">
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">こ<span class=""graycolor"">う</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">こい</div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">こい<span class=""graycolor"">しい</span></div></div>
    </div>
</div>
"|1
j1k-0018|容|温容|縦容|"再び旧師の温<span class=""inline-paren-big"">(</span><span class=""inline-num-tall""> </span><span class=""inline-paren-big"">)</span>に接した。<br>縦<span class=""inline-paren-big"">(</span><span class=""inline-num-tall""> </span><span class=""inline-paren-big"">)</span>として義に就く。"|"えき&nbsp;・&nbsp;とう&nbsp;・&nbsp;<span class=""rightanswer"">よう</span>"|"<span class=""boldtype"">温容</span><br>　穏やかでやさしい顔。温顔。<br>（英）<span lang=""en-US"">kindly face</span><br><span class=""boldtype"">縦容（従容）</span><br>　ゆったりと落ち着いているさま。<br>（英）<span lang=""en-US"">calm; composed</span><br>"|"<!-- Kanji: 容 -->
<div class=""css-table kanji-jisho jisho-joyo"">
    <div class=""css-row"">
        <div class=""css-header""><div class=""table-kanji"">容</div></div>
    </div>
    <div class=""css-row on-readings len-two"">
        <div class=""css-cell used-reading"" align=""center""><div class=""table-reading"">ヨウ</div></div>
    </div>
    <div class=""css-row kun-readings"">
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">△かたち</div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">△い<span class=""graycolor"">れる</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">△ゆる<span class=""graycolor"">す</span></div></div>
    </div>
</div>
"|2
j1k-0154|留|留別|抑留|"親戚を招いて<span class=""inline-paren-big"">(</span><span class=""inline-num-tall""> </span><span class=""inline-paren-big"">)</span>別の宴を開く。<br>窃盗の嫌疑を受けて抑<span class=""inline-paren-big"">(</span><span class=""inline-num-tall""> </span><span class=""inline-paren-big"">)</span>された。"|"ちん&nbsp;・&nbsp;ゆう&nbsp;・&nbsp;<span class=""rightanswer"">りゅう</span>"|"<span class=""boldtype"">留別</span><br>　旅立つ人が、あとに残る人に別れを告げること。<br>（英）<span lang=""en-US"">farewell to those staying behind</span><br><span class=""boldtype"">抑留</span><br>　強制的に引き止めておくこと。<br>（英）<span lang=""en-US"">detention; internment</span><br>"|"<!-- Kanji: 留 -->
<div class=""css-table kanji-jisho jisho-joyo"">
    <div class=""css-row"">
        <div class=""css-header""><div class=""table-kanji"">留</div></div>
    </div>
    <div class=""css-row on-readings len-three"">
        <div class=""css-cell used-reading"" align=""center""><div class=""table-reading"">リュウ</div></div>
        <div class=""css-cell"" align=""center""><div class=""table-reading"">ル</div></div>
    </div>
    <div class=""css-row kun-readings"">
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">　と<span class=""graycolor"">める</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">　と<span class=""graycolor"">まる</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">△とど<span class=""graycolor"">まる</span></div></div>
    </div>
</div>
"|1
j1k-0149|侮|侮言|慢侮|"そんな<span class=""inline-paren-big"">(</span><span class=""inline-num-tall""> </span><span class=""inline-paren-big"">)</span>言を吐く資格はない。<br>国権を慢<span class=""inline-paren-big"">(</span><span class=""inline-num-tall""> </span><span class=""inline-paren-big"">)</span>して諸侯を怒らす。"|"きゅう&nbsp;・&nbsp;せき&nbsp;・&nbsp;<span class=""rightanswer"">ぶ</span>"|"<span class=""boldtype"">侮言</span><br>　<ruby><span class=""kun-mnemonic"">侮</span><rt><span class=""kun-rt"">あなど</span></rt></ruby>って<ruby><span>言</span><rt><span>い</span></rt></ruby>う言葉。バカにする言葉。<br>（英）<span lang=""en-US"">insult</span><br><span class=""boldtype"">慢侮</span><br>　人を侮り、軽視すること。バカにすること。<br>（英）<span lang=""en-US"">disdain; scorn</span><br>"|"<!-- Kanji: 侮 -->
<div class=""css-table kanji-jisho jisho-joyo"">
    <div class=""css-row"">
        <div class=""css-header""><div class=""table-kanji"">侮</div></div>
    </div>
    <div class=""css-row on-readings len-one"">
        <div class=""css-cell used-reading"" align=""center""><div class=""table-reading"">ブ</div></div>
    </div>
    <div class=""css-row kun-readings"">
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">あなど<span class=""graycolor"">る</span></div></div>
    </div>
</div>
"|1
j1k-0150|惑|惑溺|昏惑|"酒色に<span class=""inline-paren-big"">(</span><span class=""inline-num-tall""> </span><span class=""inline-paren-big"">)</span>溺して遊興生活を送る。<br>争いは国を昏<span class=""inline-paren-big"">(</span><span class=""inline-num-tall""> </span><span class=""inline-paren-big"">)</span>の闇に沈めた。"|"は&nbsp;・&nbsp;ば&nbsp;・&nbsp;<span class=""rightanswer"">わく</span>"|"<span class=""boldtype"">惑溺</span><br>　良くないことに夢中になって、判断力を失うこと。<br>（英）<span lang=""en-US"">indulgence; infatuation</span><br><span class=""boldtype"">昏惑</span><br>　判断に迷うこと。昏迷。<br>（英）<span lang=""en-US"">turmoil; confusion</span><br>"|"<!-- Kanji: 惑 -->
<div class=""css-table kanji-jisho jisho-joyo"">
    <div class=""css-row"">
        <div class=""css-header""><div class=""table-kanji"">惑</div></div>
    </div>
    <div class=""css-row on-readings len-two"">
        <div class=""css-cell used-reading"" align=""center""><div class=""table-reading"">ワク</div></div>
    </div>
    <div class=""css-row kun-readings len-three"">
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">まど<span class=""graycolor"">う</span></div></div>
    </div>
</div>
"|1
j1k-0151|雑|蕪雑|雑念|"蕪<span class=""inline-paren-big"">(</span><span class=""inline-num-tall""> </span><span class=""inline-paren-big"">)</span>な文章を平気で綴る。<br>いろんな<span class=""inline-paren-big"">(</span><span class=""inline-num-tall""> </span><span class=""inline-paren-big"">)</span>念が浮かんできた。"|"<span class=""rightanswer"">ざつ</span>&nbsp;・&nbsp;じゃく&nbsp;・&nbsp;び"|"<span class=""boldtype"">蕪雑</span><br>　乱れていて、整っていないこと。雑然としていること。また、そのさま。<br>（英）<span lang=""en-US"">rough; in disarray</span><br><span class=""boldtype"">雑念</span><br>　気を散らす余計な考え。集中を妨げる思い。<br>（英）<span lang=""en-US"">idle thoughts</span><br>"|"<!-- Kanji: 雑 -->
<div class=""css-table kanji-jisho jisho-joyo"">
    <div class=""css-row"">
        <div class=""css-header""><div class=""table-kanji"">雑</div></div>
    </div>
    <div class=""css-row on-readings len-two"">
        <div class=""css-cell used-reading"" align=""center""><div class=""table-reading"">ザツ</div></div>
        <div class=""css-cell"" align=""center""><div class=""table-reading"">ゾウ</div></div>
    </div>
    <div class=""css-row kun-readings"">
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">△ま<span class=""graycolor"">じる</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">△ま<span class=""graycolor"">ぜる</span></div></div>
    </div>
</div>
"|1
j1k-0146|回|回漕|撤回|"<span class=""inline-paren-big"">(</span><span class=""inline-num-tall""> </span><span class=""inline-paren-big"">)</span>漕業を営んで財を成した。<br>不適切な発言を撤<span class=""inline-paren-big"">(</span><span class=""inline-num-tall""> </span><span class=""inline-paren-big"">)</span>した。"|"<span class=""rightanswer"">かい</span>&nbsp;・&nbsp;へい&nbsp;・&nbsp;ぼん"|"<span class=""boldtype"">廻漕（回漕）</span><br>　船で運送すること。<br>（英）<span lang=""en-US"">shipping; transporting by sea</span><br><span class=""boldtype"">撤回</span><br>　いったん提出した文書や発言などを取り下げること。<br>（英）<span lang=""en-US"">withdrawal; retraction</span><br>"|"<!-- Kanji: 回 -->
<div class=""css-table kanji-jisho jisho-joyo"">
    <div class=""css-row"">
        <div class=""css-header""><div class=""table-kanji"">回</div></div>
    </div>
    <div class=""css-row on-readings len-two"">
        <div class=""css-cell used-reading"" align=""center""><div class=""table-reading"">カイ</div></div>
        <div class=""css-cell"" align=""center""><div class=""table-reading"">エ</div></div>
    </div>
    <div class=""css-row kun-readings"">
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">　まわ<span class=""graycolor"">る</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">　まわ<span class=""graycolor"">す</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">▲めぐ<span class=""graycolor"">らす</span></div></div>
    </div>
</div>
"|1
j1k-0147|粉|粉黛|粉飾|"女優は念入りに<span class=""inline-paren-big"">(</span><span class=""inline-num-tall""> </span><span class=""inline-paren-big"">)</span>黛を施した。<br>戦争の歴史を<span class=""inline-paren-big"">(</span><span class=""inline-num-tall""> </span><span class=""inline-paren-big"">)</span>飾する。"|"たん&nbsp;・&nbsp;<span class=""rightanswer"">ふん</span>&nbsp;・&nbsp;れん"|"<span class=""boldtype"">粉黛</span><br>　化粧。また、化粧をした美人。<br>（英）<span lang=""en-US"">makeup</span><br><span class=""boldtype"">扮飾（粉飾）</span><br>　不正などを隠すため、取り繕うこと。立派に見せかけること。<br>（英）<span lang=""en-US"">embellishment; whitewashing</span><br>"|"<!-- Kanji: 粉 -->
<div class=""css-table kanji-jisho jisho-joyo"">
    <div class=""css-row"">
        <div class=""css-header""><div class=""table-kanji"">粉</div></div>
    </div>
    <div class=""css-row on-readings len-two"">
        <div class=""css-cell used-reading"" align=""center""><div class=""table-reading"">フン</div></div>
    </div>
    <div class=""css-row kun-readings"">
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">　こ</div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">　こな</div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">△デシメートル</div></div>
    </div>
</div>
"|1
j1k-0148|尚|好尚|尚歯|"観客の好<span class=""inline-paren-big"">(</span><span class=""inline-num-tall""> </span><span class=""inline-paren-big"">)</span>の変化に応じる。<br>敬老<span class=""inline-paren-big"">(</span><span class=""inline-num-tall""> </span><span class=""inline-paren-big"">)</span>歯の精神を大切にする。"|"かく&nbsp;・&nbsp;ざ&nbsp;・&nbsp;<span class=""rightanswer"">しょう</span>"|"<span class=""boldtype"">好尚</span><br>　流行。はやり。このみ。<br>（英）<span lang=""en-US"">tastes; fashion</span><br><span class=""boldtype"">尚歯</span><br>　老人を敬うこと。敬老。<br>（英）<span lang=""en-US"">respect for elders</span><br>"|"<!-- Kanji: 尚 -->
<div class=""css-table kanji-jisho jisho-joyo"">
    <div class=""css-row"">
        <div class=""css-header""><div class=""table-kanji"">尚</div></div>
    </div>
    <div class=""css-row on-readings len-three"">
        <div class=""css-cell used-reading"" align=""center""><div class=""table-reading"">ショウ</div></div>
    </div>
    <div class=""css-row kun-readings"">
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">△くわ<span class=""graycolor"">える</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">△とうと<span class=""graycolor"">ぶ</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">△たっと<span class=""graycolor"">ぶ</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">△なお</div></div>
    </div>
</div>
"|1
j1k-0133|繁|繁殖|繁昌|"この植物は挿し木で<span class=""inline-paren-big"">(</span><span class=""inline-num-tall""> </span><span class=""inline-paren-big"">)</span>殖できる。<br>次第に商売が<span class=""inline-paren-big"">(</span><span class=""inline-num-tall""> </span><span class=""inline-paren-big"">)</span>昌してきた。"|"けい&nbsp;・&nbsp;<span class=""rightanswer"">はん</span>&nbsp;・&nbsp;ひょう"|"<span class=""boldtype"">蕃殖（繁殖）</span><br>　生物がよく<ruby><span>蕃</span><rt><span>しげ</span></rt></ruby>って<ruby><span>殖</span><rt><span>ふ</span></rt></ruby>えること。<br>（英）<span lang=""en-US"">breeding; propagation</span><br><span class=""boldtype"">繁昌・蕃昌（繁盛）</span><br>　事業などが活気に富み、盛んなこと。また、そのさま。繁栄。<br>（英）<span lang=""en-US"">flourishing</span><br>"|"<!-- Kanji: 繁 -->
<div class=""css-table kanji-jisho jisho-joyo"">
    <div class=""css-row"">
        <div class=""css-header""><div class=""table-kanji"">繁</div></div>
    </div>
    <div class=""css-row on-readings len-two"">
        <div class=""css-cell used-reading"" align=""center""><div class=""table-reading"">ハン</div></div>
    </div>
    <div class=""css-row kun-readings"">
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">△わずら<span class=""graycolor"">わしい</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">△しげ<span class=""graycolor"">る</span></div></div>
    </div>
</div>
"|1
j1k-0031|戦|和戦|戦雲|"和<span class=""inline-paren-big"">(</span><span class=""inline-num-tall""> </span><span class=""inline-paren-big"">)</span>両様の構えが必要だ。<br>世界に<span class=""inline-paren-big"">(</span><span class=""inline-num-tall""> </span><span class=""inline-paren-big"">)</span>雲が広がった。"|"が&nbsp;・&nbsp;こう&nbsp;・&nbsp;<span class=""rightanswer"">せん</span>"|"<span class=""boldtype"">和戦</span><br>　平和と戦争。<br>（英）<span lang=""en-US"">war and peace</span><br><span class=""boldtype"">戦雲</span><br>　戦争が始まりそうな緊迫した気配。<br>（英）<span lang=""en-US"">threat of war</span><br>"|"<!-- Kanji: 戦 -->
<div class=""css-table kanji-jisho jisho-joyo"">
    <div class=""css-row"">
        <div class=""css-header""><div class=""table-kanji"">戦</div></div>
    </div>
    <div class=""css-row on-readings len-two"">
        <div class=""css-cell used-reading"" align=""center""><div class=""table-reading"">セン</div></div>
    </div>
    <div class=""css-row kun-readings"">
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">　いくさ</div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">　たたか<span class=""graycolor"">う</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">△おのの<span class=""graycolor"">く</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">△そよ<span class=""graycolor"">ぐ</span></div></div>
    </div>
</div>
"|2
j1k-0134|積|積怨|積算|"長年の<span class=""inline-paren-big"">(</span><span class=""inline-num-tall""> </span><span class=""inline-paren-big"">)</span>怨を漸く晴らす。<br>工事費を<span class=""inline-paren-big"">(</span><span class=""inline-num-tall""> </span><span class=""inline-paren-big"">)</span>算する必要がある。"|"<span class=""rightanswer"">せき</span>&nbsp;・&nbsp;へん&nbsp;・&nbsp;りゅう"|"<span class=""boldtype"">積怨</span><br>　<ruby><span class=""kun-mnemonic"">積</span><rt><span class=""kun-rt"">つ</span></rt></ruby>もり重なった<ruby><span>怨</span><rt><span>うら</span></rt></ruby>み。<br>（英）<span lang=""en-US"">pent-up grudge</span><br><span class=""boldtype"">積算</span><br>　必要な費用を計算すること。見積もり。<br>（英）<span lang=""en-US"">addition; adding up</span><br>"|"<!-- Kanji: 積 -->
<div class=""css-table kanji-jisho jisho-joyo"">
    <div class=""css-row"">
        <div class=""css-header""><div class=""table-kanji"">積</div></div>
    </div>
    <div class=""css-row on-readings"">
        <div style=""flex: 1 1 10em; padding-left: 0px"" class=""css-cell used-reading"" align=""center""><div class=""table-reading"">　セキ</div></div>
        <div style=""flex: 1 1 10em; padding-left: 0px"" class=""css-cell"" align=""center""><div class=""table-reading"">△シャク</div></div>
        <div style=""flex: 1 1 10em; padding-left: 0px"" class=""css-cell"" align=""center""><div class=""table-reading"">△シ</div></div>
    </div>
    <div class=""css-row kun-readings"">
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">　つ<span class=""graycolor"">む</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">　つ<span class=""graycolor"">もる</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""on-equals-kun css-cell"" align=""center""><div class=""table-reading"">△たくわ<span class=""graycolor"">える</span></div></div>
    </div>
</div>
"|1
j1k-0135|陶|陶冶|陶然|"精神の<span class=""inline-paren-big"">(</span><span class=""inline-num-tall""> </span><span class=""inline-paren-big"">)</span>冶を念とする。<br>音楽に<span class=""inline-paren-big"">(</span><span class=""inline-num-tall""> </span><span class=""inline-paren-big"">)</span>然と聴き入った。"|"ぜつ&nbsp;・&nbsp;<span class=""rightanswer"">とう</span>&nbsp;・&nbsp;ぶ"|"<span class=""boldtype"">陶冶</span><br>　才能・素質などを練って作り上げること。<br>（英）<span lang=""en-US"">cultivation; training</span><br><span class=""boldtype"">陶然</span><br>　心を奪われて、うっとりするさま。<br>（英）<span lang=""en-US"">captivated</span><br>"|"<!-- Kanji: 陶 -->
<div class=""css-table kanji-jisho jisho-joyo"">
    <div class=""css-row"">
        <div class=""css-header""><div class=""table-kanji"">陶</div></div>
    </div>
    <div class=""css-row on-readings len-three"">
        <div style=""flex: 1 1 10em; padding-left: 0px"" class=""css-cell used-reading"" align=""center""><div class=""table-reading"">　トウ</div></div>
        <div style=""flex: 1 1 10em; padding-left: 0px"" class=""css-cell"" align=""center""><div class=""table-reading"">△ヨウ</div></div>
    </div>
    <div class=""css-row kun-readings"">
        <div style=""flex: 1 1 10em;"" class=""on-equals-kun css-cell"" align=""center""><div class=""table-reading"">△すえ</div></div>
        <div style=""flex: 1 1 10em; padding-left: 0px"" class=""css-cell"" align=""center""><div class=""table-reading""></div></div>
    </div>
</div>
"|1
j1k-0136|恭|恭悦|恭謙|"汲み取って戴き<span class=""inline-paren-big"">(</span><span class=""inline-num-tall""> </span><span class=""inline-paren-big"">)</span>悦に存じます。<br><span class=""inline-paren-big"">(</span><span class=""inline-num-tall""> </span><span class=""inline-paren-big"">)</span>謙な態度を貫き通していた。"|"いつ&nbsp;・&nbsp;<span class=""rightanswer"">きょう</span>&nbsp;・&nbsp;だつ"|"<span class=""boldtype"">恭悦・恐悦</span><br>　非常に喜ぶこと。<br>（英）<span lang=""en-US"">delighted</span><br><span class=""boldtype"">恭謙</span><br>　<ruby><span class=""kun-mnemonic"">恭</span><rt><span class=""kun-rt"">つつし</span></rt></ruby>み深く<ruby><span>謙</span><rt><span>へりくだ</span></rt></ruby>ること。また、そのさま。<br>（英）<span lang=""en-US"">humility</span><br>"|"<!-- Kanji: 恭 -->
<div class=""css-table kanji-jisho jisho-joyo"">
    <div class=""css-row"">
        <div class=""css-header""><div class=""table-kanji"">恭</div></div>
    </div>
    <div class=""css-row on-readings len-three"">
        <div class=""css-cell used-reading"" align=""center""><div class=""table-reading"">キョウ</div></div>
    </div>
    <div class=""css-row kun-readings"">
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">　うやうや<span class=""graycolor"">しい</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">△つつし<span class=""graycolor"">む</span></div></div>
    </div>
</div>
"|1
j1k-0121|倉|倉皇|穀倉|"<span class=""inline-paren-big"">(</span><span class=""inline-num-tall""> </span><span class=""inline-paren-big"">)</span>皇として馬車から降りた。<br>やがて豊かな穀<span class=""inline-paren-big"">(</span><span class=""inline-num-tall""> </span><span class=""inline-paren-big"">)</span>地帯となった。"|"<span class=""rightanswer"">そう</span>&nbsp;・&nbsp;た&nbsp;・&nbsp;へん"|"<span class=""boldtype"">倉皇</span><br>　慌てふためくさま。慌しいさま。<br>（英）<span lang=""en-US"">in a hurry</span><br><span class=""boldtype"">穀倉</span><br>　穀物を蓄えておく倉。<br>（英）<span lang=""en-US"">granary</span><br>"|"<!-- Kanji: 倉 -->
<div class=""css-table kanji-jisho jisho-joyo"">
    <div class=""css-row"">
        <div class=""css-header""><div class=""table-kanji"">倉</div></div>
    </div>
    <div class=""css-row on-readings len-two"">
        <div class=""css-cell used-reading"" align=""center""><div class=""table-reading"">ソウ</div></div>
    </div>
    <div class=""css-row kun-readings"">
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">　くら</div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">△にわ<span class=""graycolor"">か</span></div></div>
    </div>
</div>
"|1
j1k-0122|酷|酷税|苛酷|"不作と<span class=""inline-paren-big"">(</span><span class=""inline-num-tall""> </span><span class=""inline-paren-big"">)</span>税に苦しむ。<br>苛<span class=""inline-paren-big"">(</span><span class=""inline-num-tall""> </span><span class=""inline-paren-big"">)</span>な現実を目の当たりにする。"|"けつ&nbsp;・&nbsp;<span class=""rightanswer"">こく</span>&nbsp;・&nbsp;れん"|"<span class=""boldtype"">酷税</span><br>　重い租税。重税。<br>（英）<span lang=""en-US"">heavy taxes</span><br><span class=""boldtype"">苛酷・苛刻</span><br>　思いやりがなく厳しいこと。むごいさま。<br>（英）<span lang=""en-US"">severe; harsh</span><br>"|"<!-- Kanji: 酷 -->
<div class=""css-table kanji-jisho jisho-joyo"">
    <div class=""css-row"">
        <div class=""css-header""><div class=""table-kanji"">酷</div></div>
    </div>
    <div class=""css-row on-readings len-two"">
        <div class=""css-cell used-reading"" align=""center""><div class=""table-reading"">コク</div></div>
    </div>
    <div class=""css-row kun-readings"">
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">△きび<span class=""graycolor"">しい</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">△はなは<span class=""graycolor"">だしい</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">△むご<span class=""graycolor"">い</span></div></div>
    </div>
</div>
"|1
j1k-0123|把|把捉|把持|"教育問題の核心を<span class=""inline-paren-big"">(</span><span class=""inline-num-tall""> </span><span class=""inline-paren-big"">)</span>捉する。<br>そのリズムの心像を<span class=""inline-paren-big"">(</span><span class=""inline-num-tall""> </span><span class=""inline-paren-big"">)</span>持する。"|"こく&nbsp;・&nbsp;せん&nbsp;・&nbsp;<span class=""rightanswer"">は</span>"|"<span class=""boldtype"">把捉</span><br>　しっかりつかまえること。また、意味をしっかり理解すること。<br>（英）<span lang=""en-US"">grasping; comprehending</span><br><span class=""boldtype"">把持</span><br>　しっかりと<ruby><span class=""kun-mnemonic"">把</span><rt><span class=""kun-rt"">にぎ</span></rt></ruby>り<ruby><span>持</span><rt><span>も</span></rt></ruby>つこと。また、意味をしっかり理解すること。<br>（英）<span lang=""en-US"">grasping; comprehending</span><br>"|"<!-- Kanji: 把 -->
<div class=""css-table kanji-jisho jisho-joyo"">
    <div class=""css-row"">
        <div class=""css-header""><div class=""table-kanji"">把</div></div>
    </div>
    <div class=""css-row on-readings len-one"">
        <div class=""css-cell used-reading"" align=""center""><div class=""table-reading"">ハ</div></div>
    </div>
    <div class=""css-row kun-readings"">
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">△と<span class=""graycolor"">る</span></div></div>
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">△にぎ<span class=""graycolor"">る</span></div></div>
    </div>
</div>
"|1
j1k-0124|篤|篤学|懇篤|"誉れ高き<span class=""inline-paren-big"">(</span><span class=""inline-num-tall""> </span><span class=""inline-paren-big"">)</span>学の雛僧であった。<br>懇<span class=""inline-paren-big"">(</span><span class=""inline-num-tall""> </span><span class=""inline-paren-big"">)</span>な挨拶を交わした。"|"<span class=""rightanswer"">とく</span>&nbsp;・&nbsp;ひ&nbsp;・&nbsp;へん"|"<span class=""boldtype"">篤学</span><br>　熱心に学問に励むこと。また、その人。<br>（英）<span lang=""en-US"">devoted to studying</span><br><span class=""boldtype"">懇篤</span><br>　親切で手厚いこと。ねんごろ。<br>（英）<span lang=""en-US"">kind; cordial</span><br>"|"<!-- Kanji: 篤 -->
<div class=""css-table kanji-jisho jisho-joyo"">
    <div class=""css-row"">
        <div class=""css-header""><div class=""table-kanji"">篤</div></div>
    </div>
    <div class=""css-row on-readings len-two"">
        <div class=""css-cell used-reading"" align=""center""><div class=""table-reading"">トク</div></div>
    </div>
    <div class=""css-row kun-readings"">
        <div style=""flex: 1 1 10em;"" class=""css-cell"" align=""center""><div class=""table-reading"">△あつ<span class=""graycolor"">い</span></div></div>
    </div>
</div>
"|1
